"~id","~start_node_id","~end_node_id","~relationship_type"
"1159692297210692196","612","5703","WROTE"
"1161944097024377444","612","11465","WROTE"
"1152936897769636454","614","610","WROTE"
"1152936897769636456","616","615","WROTE"
"1155188697583321704","616","1989","WROTE"
"1157440497397006952","616","2472","WROTE"
"1159692297210692200","616","5315","WROTE"
"1161944097024377448","616","5977","WROTE"
"1152936897769636458","618","615","WROTE"
"1152936897769636460","620","617","WROTE"
"1155188697583321708","620","944","WROTE"
"1157440497397006956","620","946","WROTE"
"1159692297210692204","620","2436","WROTE"
"1161944097024377452","620","5000","WROTE"
"1164195896838062700","620","5451","WROTE"
"1166447696651747948","620","7215","WROTE"
"1168699496465433196","620","7806","WROTE"
"1152936897769636462","622","619","WROTE"
"1155188697583321710","622","621","WROTE"
"1152936897769636467","627","624","WROTE"
"1155188697583321715","627","804","WROTE"
"1157440497397006963","627","956","WROTE"
"1159692297210692211","627","1028","WROTE"
"1161944097024377459","627","7640","WROTE"
"1164195896838062707","627","9518","WROTE"
"1166447696651747955","627","11424","WROTE"
"1152936897769636469","629","626","WROTE"
"1152936897769636471","631","628","WROTE"
"1155188697583321719","631","814","WROTE"
"1152936897769636473","633","630","WROTE"
"1155188697583321721","633","1024","WROTE"
"1152936897769636475","635","632","WROTE"
"1155188697583321723","635","958","WROTE"
"1157440497397006971","635","1152","WROTE"
"1159692297210692219","635","7201","WROTE"
"1161944097024377467","635","9817","WROTE"
"1152936897769636477","637","634","WROTE"
"1155188697583321725","637","4683","WROTE"
"1152936897769636479","639","636","WROTE"
"1155188697583321727","639","669","WROTE"
"1157440497397006975","639","721","WROTE"
"1159692297210692223","639","1359","WROTE"
"1161944097024377471","639","7863","WROTE"
"1152936897769636480","640","638","WROTE"
"1155188697583321728","640","1363","WROTE"
"1152936897769636481","641","638","WROTE"
"1152936897769636483","643","638","WROTE"
"1155188697583321731","643","6709","WROTE"
"1157440497397006979","643","9868","WROTE"
"1152936897769636485","645","642","WROTE"
"1155188697583321733","645","1340","WROTE"
"1157440497397006981","645","1360","WROTE"
"1159692297210692229","645","2284","WROTE"
"1161944097024377477","645","3030","WROTE"
"1164195896838062725","645","4707","WROTE"
"1166447696651747973","645","4710","WROTE"
"1168699496465433221","645","9313","WROTE"
"1170951296279118469","645","10005","WROTE"
"1173203096092803717","645","10131","WROTE"
"1152936897769636488","648","646","WROTE"
"1155188697583321736","648","727","WROTE"
"1157440497397006984","648","788","WROTE"
"1159692297210692232","648","4966","WROTE"
"1161944097024377480","648","4971","WROTE"
"1152936897769636490","650","647","WROTE"
"1155188697583321738","650","810","WROTE"
"1157440497397006986","650","3045","WROTE"
"1152936897769636492","652","649","WROTE"
"1155188697583321740","652","967","WROTE"
"1157440497397006988","652","1357","WROTE"
"1159692297210692236","652","9250","WROTE"
"1152936897769636494","654","651","WROTE"
"1155188697583321742","654","667","WROTE"
"1157440497397006990","654","966","WROTE"
"1159692297210692238","654","977","WROTE"
"1161944097024377486","654","1123","WROTE"
"1164195896838062734","654","1337","WROTE"
"1166447696651747982","654","1358","WROTE"
"1168699496465433230","654","1615","WROTE"
"1170951296279118478","654","3043","WROTE"
"1173203096092803726","654","3052","WROTE"
"1175454895906488974","654","3380","WROTE"
"1177706695720174222","654","4492","WROTE"
"1179958495533859470","654","4718","WROTE"
"1182210295347544718","654","4825","WROTE"
"1184462095161229966","654","4840","WROTE"
"1186713894974915214","654","7093","WROTE"
"1188965694788600462","654","9747","WROTE"
"1191217494602285710","654","10157","WROTE"
"1193469294415970958","654","11211","WROTE"
"1152936897769636495","655","653","WROTE"
"1155188697583321743","655","1375","WROTE"
"1157440497397006991","655","1691","WROTE"
"1159692297210692239","655","11452","WROTE"
"1152936897769636496","656","653","WROTE"
"1152936897769636498","658","653","WROTE"
"1152936897769636500","660","657","WROTE"
"1152936897769636502","662","659","WROTE"
"1152936897769636504","664","661","WROTE"
"1155188697583321752","664","973","WROTE"
"1157440497397007000","664","3530","WROTE"
"1159692297210692248","664","10067","WROTE"
"1161944097024377496","664","11202","WROTE"
"1152936897769636506","666","663","WROTE"
"1155188697583321754","666","962","WROTE"
"1152934698746380288","0","4","BELONG_TO"
"1152934698746380290","2","4","BELONG_TO"
"1152934698746380293","5","10654","BELONG_TO"
"1152934698746380295","7","10251","BELONG_TO"
"1152934698746380302","14","10512","BELONG_TO"
"1152934698746380303","15","10657","BELONG_TO"
"1152934698746380305","17","10485","BELONG_TO"
"1152934698746380307","19","10420","BELONG_TO"
"1152934698746380309","21","10700","BELONG_TO"
"1152934698746380310","22","10251","BELONG_TO"
"1152934698746380312","24","10251","BELONG_TO"
"1152934698746380313","25","10755","BELONG_TO"
"1152934698746380315","27","10700","BELONG_TO"
"1152934698746380317","29","33","BELONG_TO"
"1152934698746380319","31","36","BELONG_TO"
"1152934698746380322","34","10334","BELONG_TO"
"1152934698746380325","37","10334","BELONG_TO"
"1152934698746380327","39","10334","BELONG_TO"
"1152934698746380328","40","43","BELONG_TO"
"1152934698746380329","41","10334","BELONG_TO"
"1152934698746380332","44","10334","BELONG_TO"
"1152934698746380334","46","10334","BELONG_TO"
"1152934698746380336","48","10334","BELONG_TO"
"1152934698746380338","50","10334","BELONG_TO"
"1152934698746380339","51","10334","BELONG_TO"
"1152934698746380340","52","10334","BELONG_TO"
"1152934698746380341","53","10334","BELONG_TO"
"1152934698746380342","54","10334","BELONG_TO"
"1152934698746380343","55","10334","BELONG_TO"
"1152934698746380344","56","10334","BELONG_TO"
"1152934698746380345","57","10334","BELONG_TO"
"1152934698746380346","58","10334","BELONG_TO"
"1152934698746380348","60","10334","BELONG_TO"
"1152934698746380349","61","10334","BELONG_TO"
"1152934698746380350","62","10334","BELONG_TO"
"1152934698746380351","63","10334","BELONG_TO"
"1152934698746380352","64","10334","BELONG_TO"
"1152934698746380354","66","10334","BELONG_TO"
"1152934698746380356","68","10334","BELONG_TO"
"1152934698746380357","69","10334","BELONG_TO"
"1152934698746380358","70","10334","BELONG_TO"
"1152934698746380360","72","10334","BELONG_TO"
"1152934698746380362","74","10334","BELONG_TO"
"1152934698746380363","75","10334","BELONG_TO"
"1152934698746380364","76","10334","BELONG_TO"
"1152934698746380366","78","10334","BELONG_TO"
"1152934698746380367","79","10334","BELONG_TO"
"1152934698746380368","80","10334","BELONG_TO"
"1152934698746380369","81","10334","BELONG_TO"
"1152934698746380370","82","10334","BELONG_TO"
"1152934698746380371","83","10334","BELONG_TO"
"1152934698746380372","84","10334","BELONG_TO"
"1152934698746380373","85","10334","BELONG_TO"
"1152934698746380375","87","10334","BELONG_TO"
"1152934698746380376","88","10557","BELONG_TO"
"1152934698746380377","89","10557","BELONG_TO"
"1152934698746380379","91","10334","BELONG_TO"
"1152934698746380380","92","10334","BELONG_TO"
"1152934698746380381","93","4","BELONG_TO"
"1152934698746380382","94","10557","BELONG_TO"
"1152934698746380383","95","10251","BELONG_TO"
"1152934698746380384","96","98","BELONG_TO"
"1152934698746380385","97","101","BELONG_TO"
"1152934698746380387","99","10251","BELONG_TO"
"1152934698746380390","102","10512","BELONG_TO"
"1152934698746380393","105","10512","BELONG_TO"
"1152934698746380398","110","10547","BELONG_TO"
"1152934698746380400","112","116","BELONG_TO"
"1152934698746380402","114","10420","BELONG_TO"
"1152934698746380405","117","116","BELONG_TO"
"1152934698746380407","119","10898","BELONG_TO"
"1152934698746380411","123","126","BELONG_TO"
"1152934698746380415","127","10746","BELONG_TO"
"1152934698746380418","130","134","BELONG_TO"
"1152934698746380420","132","10485","BELONG_TO"
"1152934698746380423","135","10557","BELONG_TO"
"1152934698746380425","137","10657","BELONG_TO"
"1152934698746380427","139","10657","BELONG_TO"
"1152934698746380429","141","10420","BELONG_TO"
"1152934698746380431","143","145","BELONG_TO"
"1152934698746380435","147","10251","BELONG_TO"
"1152934698746380437","149","152","BELONG_TO"
"1152934698746380441","153","10251","BELONG_TO"
"1152934698746380443","155","10251","BELONG_TO"
"1152934698746380445","157","161","BELONG_TO"
"1152934698746380447","159","163","BELONG_TO"
"1152934698746380450","162","43","BELONG_TO"
"1152934698746380452","164","10258","BELONG_TO"
"1152934698746380454","166","10258","BELONG_TO"
"1152934698746380456","168","171","BELONG_TO"
"1152934698746380457","169","174","BELONG_TO"
"1152934698746380460","172","177","BELONG_TO"
"1152934698746380463","175","179","BELONG_TO"
"1152934698746380466","178","182","BELONG_TO"
"1152934698746380468","180","185","BELONG_TO"
"1152934698746380471","183","188","BELONG_TO"
"1152934698746380474","186","10251","BELONG_TO"
"1152934698746380477","189","191","BELONG_TO"
"1152934698746380480","192","10314","BELONG_TO"
"1152934698746380482","194","191","BELONG_TO"
"1152934698746380484","196","200","BELONG_TO"
"1152934698746380486","198","203","BELONG_TO"
"1152934698746380489","201","205","BELONG_TO"
"1152934698746380492","204","207","BELONG_TO"
"1152934698746380494","206","10273","BELONG_TO"
"1152934698746380496","208","10326","BELONG_TO"
"1152934698746380498","210","214","BELONG_TO"
"1152934698746380500","212","10251","BELONG_TO"
"1152934698746380503","215","219","BELONG_TO"
"1152934698746380505","217","222","BELONG_TO"
"1152934698746380508","220","225","BELONG_TO"
"1152934698746380511","223","228","BELONG_TO"
"1152934698746380514","226","230","BELONG_TO"
"1152934698746380517","229","233","BELONG_TO"
"1152934698746380519","231","235","BELONG_TO"
"1152934698746380522","234","238","BELONG_TO"
"1152934698746380524","236","241","BELONG_TO"
"1152934698746380527","239","243","BELONG_TO"
"1152934698746380530","242","245","BELONG_TO"
"1152934698746380532","244","247","BELONG_TO"
"1152934698746380534","246","250","BELONG_TO"
"1152934698746380536","248","253","BELONG_TO"
"1152934698746380539","251","255","BELONG_TO"
"1152934698746380542","254","257","BELONG_TO"
"1152934698746380544","256","260","BELONG_TO"
"1152934698746380546","258","263","BELONG_TO"
"1152934698746380549","261","265","BELONG_TO"
"1152934698746380552","264","267","BELONG_TO"
"1152934698746380554","266","270","BELONG_TO"
"1152934698746380556","268","273","BELONG_TO"
"1152934698746380559","271","275","BELONG_TO"
"1152934698746380562","274","10251","BELONG_TO"
"1152934698746380564","276","279","BELONG_TO"
"1152934698746380566","278","281","BELONG_TO"
"1152934698746380568","280","191","BELONG_TO"
"1152934698746380570","282","286","BELONG_TO"
"1152934698746380572","284","10316","BELONG_TO"
"1152934698746380575","287","10251","BELONG_TO"
"1152934698746380577","289","10251","BELONG_TO"
"1152934698746380578","290","293","BELONG_TO"
"1152934698746380579","291","295","BELONG_TO"
"1152934698746380582","294","297","BELONG_TO"
"1152934698746380584","296","10251","BELONG_TO"
"1152934698746380586","298","177","BELONG_TO"
"1152934698746380588","300","10251","BELONG_TO"
"1152934698746380590","302","304","BELONG_TO"
"1152934698746380591","303","306","BELONG_TO"
"1152934698746380593","305","177","BELONG_TO"
"1152934698746380595","307","309","BELONG_TO"
"1152934698746380596","308","312","BELONG_TO"
"1152934698746380598","310","10251","BELONG_TO"
"1152934698746380601","313","10266","BELONG_TO"
"1152934698746380602","314","243","BELONG_TO"
"1152934698746380604","316","319","BELONG_TO"
"1152934698746380606","318","321","BELONG_TO"
"1152934698746380608","320","243","BELONG_TO"
"1152934698746380610","322","10273","BELONG_TO"
"1152934698746380611","323","325","BELONG_TO"
"1152934698746380612","324","10258","BELONG_TO"
"1152934698746380614","326","255","BELONG_TO"
"1152934698746380615","327","331","BELONG_TO"
"1152934698746380617","329","10251","BELONG_TO"
"1152934698746380620","332","335","BELONG_TO"
"1152934698746380622","334","338","BELONG_TO"
"1152934698746380624","336","188","BELONG_TO"
"1152934698746380627","339","304","BELONG_TO"
"1152934698746380628","340","342","BELONG_TO"
"1152934698746380629","341","345","BELONG_TO"
"1152934698746380631","343","191","BELONG_TO"
"1152934698746380634","346","349","BELONG_TO"
"1152934698746380638","350","126","BELONG_TO"
"1152934698746380641","353","126","BELONG_TO"
"1152934698746380643","355","10512","BELONG_TO"
"1152934698746380645","357","360","BELONG_TO"
"1152934698746380649","361","10557","BELONG_TO"
"1152934698746380654","366","369","BELONG_TO"
"1152934698746380658","370","10485","BELONG_TO"
"1152934698746380662","374","36","BELONG_TO"
"1152934698746380664","376","10478","BELONG_TO"
"1152934698746380666","378","126","BELONG_TO"
"1152934698746380668","380","10678","BELONG_TO"
"1152934698746380672","384","10251","BELONG_TO"
"1152934698746380674","386","10251","BELONG_TO"
"1152934698746380676","388","10251","BELONG_TO"
"1152934698746380678","390","10251","BELONG_TO"
"1152934698746380680","392","10251","BELONG_TO"
"1152934698746380681","393","10251","BELONG_TO"
"1152934698746380682","394","397","BELONG_TO"
"1152934698746380684","396","400","BELONG_TO"
"1152934698746380686","398","403","BELONG_TO"
"1152934698746380689","401","10251","BELONG_TO"
"1152934698746380692","404","10251","BELONG_TO"
"1152934698746380694","406","10420","BELONG_TO"
"1152934698746380696","408","10251","BELONG_TO"
"1152934698746380697","409","411","BELONG_TO"
"1152934698746380698","410","414","BELONG_TO"
"1152934698746380700","412","10251","BELONG_TO"
"1152934698746380703","415","36","BELONG_TO"
"1152934698746380708","420","424","BELONG_TO"
"1152934698746380710","422","427","BELONG_TO"
"1152934698746380713","425","430","BELONG_TO"
"1152934698746380716","428","10251","BELONG_TO"
"1152934698746380719","431","10251","BELONG_TO"
"1152934698746380722","434","10251","BELONG_TO"
"1152934698746380723","435","10251","BELONG_TO"
"1152934698746380725","437","10420","BELONG_TO"
"1152934698746380727","439","10485","BELONG_TO"
"1152934698746380729","441","10515","BELONG_TO"
"1152934698746380731","443","447","BELONG_TO"
"1152934698746380733","445","10347","BELONG_TO"
"1152934698746380736","448","10347","BELONG_TO"
"1152934698746380738","450","10251","BELONG_TO"
"1152934698746380740","452","10251","BELONG_TO"
"1152934698746380741","453","10251","BELONG_TO"
"1152934698746380743","455","10251","BELONG_TO"
"1152934698746380744","456","10251","BELONG_TO"
"1152934698746380745","457","10251","BELONG_TO"
"1152934698746380747","459","462","BELONG_TO"
"1152934698746380751","463","10420","BELONG_TO"
"1152934698746380753","465","10420","BELONG_TO"
"1152934698746380755","467","10420","BELONG_TO"
"1152934698746380756","468","10251","BELONG_TO"
"1152934698746380758","470","10251","BELONG_TO"
"1152934698746380759","471","10485","BELONG_TO"
"1152934698746380760","472","10347","BELONG_TO"
"1152934698746380762","474","10251","BELONG_TO"
"1152934698746380764","476","10251","BELONG_TO"
"1152934698746380766","478","10251","BELONG_TO"
"1152934698746380767","479","10251","BELONG_TO"
"1152934698746380768","480","10746","BELONG_TO"
"1152934698746380770","482","10251","BELONG_TO"
"1152934698746380772","484","488","BELONG_TO"
"1152934698746380774","486","10251","BELONG_TO"
"1152934698746380777","489","488","BELONG_TO"
"1152934698746380779","491","10347","BELONG_TO"
"1152934698746380781","493","10476","BELONG_TO"
"1152934698746380783","495","10476","BELONG_TO"
"1152934698746380784","496","498","BELONG_TO"
"1152934698746380787","499","10901","BELONG_TO"
"1152934698746380789","501","10700","BELONG_TO"
"1152934698746380791","503","10251","BELONG_TO"
"1152934698746380794","506","10901","BELONG_TO"
"1152934698746380796","508","10251","BELONG_TO"
"1152934698746380798","510","10251","BELONG_TO"
"1152934698746380799","511","10420","BELONG_TO"
"1152934698746380801","513","10251","BELONG_TO"
"1152934698746380803","515","10258","BELONG_TO"
"1152934698746380805","517","10251","BELONG_TO"
"1152934698746380807","519","10251","BELONG_TO"
"1152934698746380808","520","10476","BELONG_TO"
"1152934698746380809","521","488","BELONG_TO"
"1152934698746380810","522","488","BELONG_TO"
"1152934698746380811","523","10251","BELONG_TO"
"1152934698746380814","526","10898","BELONG_TO"
"1152934698746380816","528","531","BELONG_TO"
"1152934698746380820","532","10251","BELONG_TO"
"1152934698746380822","534","10251","BELONG_TO"
"1152934698746380823","535","10420","BELONG_TO"
"1152934698746380824","536","10251","BELONG_TO"
"1152934698746380826","538","10251","BELONG_TO"
"1152934698746380827","539","542","BELONG_TO"
"1152934698746380828","540","10476","BELONG_TO"
"1152934698746380831","543","163","BELONG_TO"
"1152934698746380832","544","10251","BELONG_TO"
"1152934698746380834","546","549","BELONG_TO"
"1152934698746380835","547","10485","BELONG_TO"
"1152934698746380838","550","10251","BELONG_TO"
"1152934698746380840","552","10251","BELONG_TO"
"1152934698746380842","554","10251","BELONG_TO"
"1152934698746380844","556","10251","BELONG_TO"
"1152934698746380845","557","10678","BELONG_TO"
"1152934698746380849","561","563","BELONG_TO"
"1152934698746380852","564","10251","BELONG_TO"
"1152934698746380853","565","10251","BELONG_TO"
"1152934698746380855","567","571","BELONG_TO"
"1152934698746380857","569","10251","BELONG_TO"
"1152934698746380860","572","10251","BELONG_TO"
"1152934698746380862","574","10251","BELONG_TO"
"1152934698746380863","575","10251","BELONG_TO"
"1152934698746380865","577","10485","BELONG_TO"
"1152934698746380866","578","10746","BELONG_TO"
"1152934698746380868","580","10251","BELONG_TO"
"1152934698746380870","582","10251","BELONG_TO"
"1152934698746380872","584","10251","BELONG_TO"
"1152934698746380875","587","10251","BELONG_TO"
"1152934698746380876","588","36","BELONG_TO"
"1152934698746380878","590","10266","BELONG_TO"
"1152934698746380880","592","10251","BELONG_TO"
"1152934698746380882","594","10420","BELONG_TO"
"1152934698746380883","595","10420","BELONG_TO"
"1152934698746380885","597","598","BELONG_TO"
"1152934698746380887","599","188","BELONG_TO"
"1152934698746380889","601","10485","BELONG_TO"
"1152934698746380891","603","606","BELONG_TO"
"1152934698746380892","604","10251","BELONG_TO"
"1152934698746380895","607","10251","BELONG_TO"
"1152934698746380896","608","10251","BELONG_TO"
"1152934698746380897","609","10334","BELONG_TO"
"1152934698746380898","610","10334","BELONG_TO"
"1152934698746380901","613","10273","BELONG_TO"
"1152934698746380903","615","10408","BELONG_TO"
"1152934698746380905","617","10334","BELONG_TO"
"1152934698746380907","619","623","BELONG_TO"
"1152934698746380909","621","625","BELONG_TO"
"1152934698746380912","624","10557","BELONG_TO"
"1152934698746380914","626","10334","BELONG_TO"
"1152934698746380916","628","10334","BELONG_TO"
"1152934698746380918","630","10334","BELONG_TO"
"1152934698746380920","632","10334","BELONG_TO"
"1152934698746380922","634","10515","BELONG_TO"
"1152934698746380924","636","10654","BELONG_TO"
"1152934698746380926","638","10251","BELONG_TO"
"1152934698746380930","642","10251","BELONG_TO"
"1152934698746380932","644","10251","BELONG_TO"
"1152934698746380934","646","10515","BELONG_TO"
"1152934698746380935","647","10251","BELONG_TO"
"1152934698746380937","649","10251","BELONG_TO"
"1152934698746380939","651","10251","BELONG_TO"
"1152934698746380941","653","10347","BELONG_TO"
"1152934698746380945","657","10251","BELONG_TO"
"1152934698746380947","659","10251","BELONG_TO"
"1152934698746380949","661","10251","BELONG_TO"
"1152934698746380951","663","488","BELONG_TO"
"1152934698746380953","665","10251","BELONG_TO"
"1152934698746380955","667","10251","BELONG_TO"
"1152934698746380957","669","10654","BELONG_TO"
"1152934698746380958","670","10654","BELONG_TO"
"1152934698746380959","671","488","BELONG_TO"
"1152934698746380961","673","10654","BELONG_TO"
"1152934698746380963","675","488","BELONG_TO"
"1152934698746380965","677","488","BELONG_TO"
"1152934698746380967","679","10347","BELONG_TO"
"1152934698746380969","681","488","BELONG_TO"
"1152934698746380971","683","10251","BELONG_TO"
"1152934698746380973","685","10251","BELONG_TO"
"1152934698746380976","688","10251","BELONG_TO"
"1152934698746380978","690","10251","BELONG_TO"
"1152934698746380980","692","10251","BELONG_TO"
"1152934698746380982","694","10251","BELONG_TO"
"1152934698746380983","695","10485","BELONG_TO"
"1152934698746380985","697","10251","BELONG_TO"
"1152934698746380987","699","10347","BELONG_TO"
"1152934698746380988","700","10654","BELONG_TO"
"1152934698746380990","702","10476","BELONG_TO"
"1152934698746380992","704","10347","BELONG_TO"
"1152934698746380994","706","488","BELONG_TO"
"1152934698746380996","708","10476","BELONG_TO"
"1152934698746380997","709","10251","BELONG_TO"
"1152934698746381000","712","10251","BELONG_TO"
"1152934698746381003","715","10251","BELONG_TO"
"1152934698746381005","717","720","BELONG_TO"
"1152934698746381009","721","10515","BELONG_TO"
"1152934698746381011","723","10251","BELONG_TO"
"1152934698746381012","724","10654","BELONG_TO"
"1152934698746381014","726","10654","BELONG_TO"
"1152934698746381015","727","10476","BELONG_TO"
"1152934698746381016","728","10251","BELONG_TO"
"1152934698746381017","729","10420","BELONG_TO"
"1152934698746381019","731","10476","BELONG_TO"
"1152934698746381021","733","10347","BELONG_TO"
"1152934698746381023","735","737","BELONG_TO"
"1152934698746381026","738","10515","BELONG_TO"
"1152934698746381029","741","36","BELONG_TO"
"1152934698746381033","745","10347","BELONG_TO"
"1152934698746381035","747","488","BELONG_TO"
"1152934698746381038","750","10485","BELONG_TO"
"1152934698746381042","754","10515","BELONG_TO"
"1152934698746381045","757","10251","BELONG_TO"
"1152934698746381048","760","10251","BELONG_TO"
"1152934698746381052","764","10251","BELONG_TO"
"1152934698746381055","767","10251","BELONG_TO"
"1152934698746381056","768","488","BELONG_TO"
"1152934698746381058","770","10476","BELONG_TO"
"1152934698746381060","772","10251","BELONG_TO"
"1152934698746381062","774","10485","BELONG_TO"
"1152934698746381066","778","10485","BELONG_TO"
"1152934698746381068","780","10251","BELONG_TO"
"1152934698746381070","782","10251","BELONG_TO"
"1152934698746381072","784","10476","BELONG_TO"
"1152934698746381073","785","10251","BELONG_TO"
"1152934698746381075","787","10251","BELONG_TO"
"1152934698746381076","788","10476","BELONG_TO"
"1152934698746381078","790","10251","BELONG_TO"
"1152934698746381079","791","10251","BELONG_TO"
"1152934698746381080","792","10515","BELONG_TO"
"1152934698746381082","794","10476","BELONG_TO"
"1152934698746381084","796","488","BELONG_TO"
"1152934698746381086","798","10251","BELONG_TO"
"1152934698746381087","799","10334","BELONG_TO"
"1152934698746381089","801","10334","BELONG_TO"
"1152934698746381091","803","10334","BELONG_TO"
"1152934698746381092","804","806","BELONG_TO"
"1152934698746381095","807","10251","BELONG_TO"
"1152934698746381096","808","812","BELONG_TO"
"1152934698746381098","810","297","BELONG_TO"
"1152934698746381101","813","816","BELONG_TO"
"1152934698746381102","814","10251","BELONG_TO"
"1152934698746381105","817","488","BELONG_TO"
"1152934698746381106","818","488","BELONG_TO"
"1152934698746381108","820","488","BELONG_TO"
"1152934698746381109","821","10515","BELONG_TO"
"1152934698746381110","822","255","BELONG_TO"
"1152934698746381112","824","10251","BELONG_TO"
"1152934698746381113","825","10251","BELONG_TO"
"1152934698746381114","826","488","BELONG_TO"
"1152934698746381116","828","10485","BELONG_TO"
"1152934698746381117","829","10420","BELONG_TO"
"1152934698746381119","831","834","BELONG_TO"
"1152934698746381120","832","10522","BELONG_TO"
"1152934698746381123","835","839","BELONG_TO"
"1152934698746381125","837","10251","BELONG_TO"
"1152934698746381128","840","842","BELONG_TO"
"1152934698746381131","843","847","BELONG_TO"
"1152934698746381133","845","10522","BELONG_TO"
"1152934698746381136","848","10251","BELONG_TO"
"1152934698746381138","850","852","BELONG_TO"
"1152934698746381141","853","857","BELONG_TO"
"1152934698746381143","855","43","BELONG_TO"
"1152934698746381146","858","10515","BELONG_TO"
"1152934698746381148","860","864","BELONG_TO"
"1152934698746381150","862","10251","BELONG_TO"
"1152934698746381153","865","10251","BELONG_TO"
"1152934698746381155","867","10251","BELONG_TO"
"1152934698746381156","868","872","BELONG_TO"
"1152934698746381158","870","10251","BELONG_TO"
"1152934698746381161","873","10251","BELONG_TO"
"1152934698746381163","875","338","BELONG_TO"
"1152934698746381165","877","10251","BELONG_TO"
"1152934698746381166","878","338","BELONG_TO"
"1152934698746381167","879","881","BELONG_TO"
"1152934698746381170","882","885","BELONG_TO"
"1152934698746381174","886","295","BELONG_TO"
"1152934698746381176","888","10251","BELONG_TO"
"1152934698746381178","890","10251","BELONG_TO"
"1152934698746381179","891","10251","BELONG_TO"
"1152934698746381180","892","10251","BELONG_TO"
"1152934698746381182","894","10420","BELONG_TO"
"1152934698746381184","896","899","BELONG_TO"
"1152934698746381186","898","902","BELONG_TO"
"1152934698746381188","900","905","BELONG_TO"
"1152934698746381191","903","338","BELONG_TO"
"1152934698746381194","906","10251","BELONG_TO"
"1152934698746381195","907","10251","BELONG_TO"
"1152934698746381196","908","462","BELONG_TO"
"1152934698746381197","909","10251","BELONG_TO"
"1152934698746381198","910","913","BELONG_TO"
"1152934698746381199","911","10251","BELONG_TO"
"1152934698746381202","914","10251","BELONG_TO"
"1152934698746381203","915","10420","BELONG_TO"
"1152934698746381204","916","10251","BELONG_TO"
"1152934698746381207","919","921","BELONG_TO"
"1152934698746381211","923","10251","BELONG_TO"
"1152934698746381213","925","10445","BELONG_TO"
"1152934698746381215","927","10420","BELONG_TO"
"1152934698746381217","929","10251","BELONG_TO"
"1152934698746381218","930","10251","BELONG_TO"
"1152934698746381219","931","10251","BELONG_TO"
"1152934698746381220","932","10251","BELONG_TO"
"1152934698746381221","933","10251","BELONG_TO"
"1152934698746381222","934","937","BELONG_TO"
"1152934698746381223","935","10251","BELONG_TO"
"1152934698746381226","938","10485","BELONG_TO"
"1152934698746381228","940","943","BELONG_TO"
"1152934698746381230","942","10334","BELONG_TO"
"1152934698746381232","944","10334","BELONG_TO"
"1152934698746381234","946","10334","BELONG_TO"
"1152934698746381235","947","950","BELONG_TO"
"1152934698746381236","948","952","BELONG_TO"
"1152934698746381239","951","10334","BELONG_TO"
"1152934698746381241","953","10334","BELONG_TO"
"1152934698746381242","954","10334","BELONG_TO"
"1152934698746381244","956","10273","BELONG_TO"
"1152934698746381245","957","10266","BELONG_TO"
"1152934698746381246","958","10456","BELONG_TO"
"1152934698746381247","959","10251","BELONG_TO"
"1152934698746381248","960","10251","BELONG_TO"
"1152934698746381250","962","10515","BELONG_TO"
"1152934698746381252","964","10251","BELONG_TO"
"1152934698746381253","965","10251","BELONG_TO"
"1152934698746381254","966","10251","BELONG_TO"
"1152934698746381255","967","10251","BELONG_TO"
"1152934698746381256","968","10251","BELONG_TO"
"1152934698746381257","969","10251","BELONG_TO"
"1152934698746381259","971","10251","BELONG_TO"
"1152934698746381261","973","10251","BELONG_TO"
"1152934698746381262","974","10251","BELONG_TO"
"1152934698746381263","975","10251","BELONG_TO"
"1152934698746381265","977","10251","BELONG_TO"
"1152934698746381266","978","10251","BELONG_TO"
"1152934698746381267","979","10251","BELONG_TO"
"1152934698746381269","981","10251","BELONG_TO"
"1152934698746381271","983","10251","BELONG_TO"
"1152934698746381272","984","10251","BELONG_TO"
"1152934698746381274","986","10512","BELONG_TO"
"1152934698746381275","987","10251","BELONG_TO"
"1152934698746381277","989","10251","BELONG_TO"
"1152934698746381278","990","10420","BELONG_TO"
"1152934698746381279","991","10485","BELONG_TO"
"1152934698746381280","992","10251","BELONG_TO"
"1152934698746381281","993","10251","BELONG_TO"
"1152934698746381283","995","10420","BELONG_TO"
"1152934698746381284","996","10485","BELONG_TO"
"1152934698746381286","998","10420","BELONG_TO"
"1152934698746381288","1000","10251","BELONG_TO"
"1152934698746381290","1002","1005","BELONG_TO"
"1152934698746381292","1004","10251","BELONG_TO"
"1152934698746381294","1006","10678","BELONG_TO"
"1152934698746381295","1007","10654","BELONG_TO"
"1152934698746381296","1008","1011","BELONG_TO"
"1152934698746381300","1012","10251","BELONG_TO"
"1152934698746381302","1014","10251","BELONG_TO"
"1152934698746381304","1016","10420","BELONG_TO"
"1152934698746381305","1017","10420","BELONG_TO"
"1152934698746381306","1018","10251","BELONG_TO"
"1152934698746381308","1020","10251","BELONG_TO"
"1152934698746381310","1022","10251","BELONG_TO"
"1152934698746381312","1024","10334","BELONG_TO"
"1152934698746381313","1025","10334","BELONG_TO"
"1152934698746381314","1026","10557","BELONG_TO"
"1152934698746381315","1027","10334","BELONG_TO"
"1152934698746381316","1028","10334","BELONG_TO"
"1152934698746381317","1029","10334","BELONG_TO"
"1152934698746381319","1031","10334","BELONG_TO"
"1152934698746381321","1033","10334","BELONG_TO"
